8619.67,8344.12,7890.52,8321.91,8322.91,8290.76,9214.65,9173.04,9602.93,8852.78,9350.59
8344.12,7890.52,8321.91,8322.91,8290.76,9214.65,9173.04,9602.93,8852.78,9350.59,9414.69
7890.52,8321.91,8322.91,8290.76,9214.65,9173.04,9602.93,8852.78,9350.59,9414.69,9951.44
8321.91,8322.91,8290.76,9214.65,9173.04,9602.93,8852.78,9350.59,9414.69,9951.44,10803.9
8322.91,8290.76,9214.65,9173.04,9602.93,8852.78,9350.59,9414.69,9951.44,10803.9,11500.1
8290.76,9214.65,9173.04,9602.93,8852.78,9350.59,9414.69,9951.44,10803.9,11500.1,11532.4
9214.65,9173.04,9602.93,8852.78,9350.59,9414.69,9951.44,10803.9,11500.1,11532.4,11497.4
9173.04,9602.93,8852.78,9350.59,9414.69,9951.44,10803.9,11500.1,11532.4,11497.4,11101.9
9602.93,8852.78,9350.59,9414.69,9951.44,10803.9,11500.1,11532.4,11497.4,11101.9,10977.4
8852.78,9350.59,9414.69,9951.44,10803.9,11500.1,11532.4,11497.4,11101.9,10977.4,10385
9350.59,9414.69,9951.44,10803.9,11500.1,11532.4,11497.4,11101.9,10977.4,10385,10687.2
9414.69,9951.44,10803.9,11500.1,11532.4,11497.4,11101.9,10977.4,10385,10687.2,10393.9
9951.44,10803.9,11500.1,11532.4,11497.4,11101.9,10977.4,10385,10687.2,10393.9,9669.43
10803.9,11500.1,11532.4,11497.4,11101.9,10977.4,10385,10687.2,10393.9,9669.43,9796.42
11500.1,11532.4,11497.4,11101.9,10977.4,10385,10687.2,10393.9,9669.43,9796.42,10287.7
11532.4,11497.4,11101.9,10977.4,10385,10687.2,10393.9,9669.43,9796.42,10287.7,9937.07
11497.4,11101.9,10977.4,10385,10687.2,10393.9,9669.43,9796.42,10287.7,9937.07,10660.4
11101.9,10977.4,10385,10687.2,10393.9,9669.43,9796.42,10287.7,9937.07,10660.4,11372.2
10977.4,10385,10687.2,10393.9,9669.43,9796.42,10287.7,9937.07,10660.4,11372.2,11231.8
10385,10687.2,10393.9,9669.43,9796.42,10287.7,9937.07,10660.4,11372.2,11231.8,10552.6
10687.2,10393.9,9669.43,9796.42,10287.7,9937.07,10660.4,11372.2,11231.8,10552.6,11123.4
10393.9,9669.43,9796.42,10287.7,9937.07,10660.4,11372.2,11231.8,10552.6,11123.4,10207.5
9669.43,9796.42,10287.7,9937.07,10660.4,11372.2,11231.8,10552.6,11123.4,10207.5,10135.7
9796.42,10287.7,9937.07,10660.4,11372.2,11231.8,10552.6,11123.4,10207.5,10135.7,9488.32
10287.7,9937.07,10660.4,11372.2,11231.8,10552.6,11123.4,10207.5,10135.7,9488.32,8599.92
9937.07,10660.4,11372.2,11231.8,10552.6,11123.4,10207.5,10135.7,9488.32,8599.92,8926.72
10660.4,11372.2,11231.8,10552.6,11123.4,10207.5,10135.7,9488.32,8599.92,8926.72,8141.43
11372.2,11231.8,10552.6,11123.4,10207.5,10135.7,9488.32,8599.92,8926.72,8141.43,8616.13
11231.8,10552.6,11123.4,10207.5,10135.7,9488.32,8599.92,8926.72,8141.43,8616.13,8720.08
10552.6,11123.4,10207.5,10135.7,9488.32,8599.92,8926.72,8141.43,8616.13,8720.08,8271.84
11123.4,10207.5,10135.7,9488.32,8599.92,8926.72,8141.43,8616.13,8720.08,8271.84,7637.86
10207.5,10135.7,9488.32,8599.92,8926.72,8141.43,8616.13,8720.08,8271.84,7637.86,7755.49
10135.7,9488.32,8599.92,8926.72,8141.43,8616.13,8720.08,8271.84,7637.86,7755.49,7051.75
9488.32,8599.92,8926.72,8141.43,8616.13,8720.08,8271.84,7637.86,7755.49,7051.75,8270.54
8599.92,8926.72,8141.43,8616.13,8720.08,8271.84,7637.86,7755.49,7051.75,8270.54,9175.7
8926.72,8141.43,8616.13,8720.08,8271.84,7637.86,7755.49,7051.75,8270.54,9175.7,8852.12
8141.43,8616.13,8720.08,8271.84,7637.86,7755.49,7051.75,8270.54,9175.7,8852.12,9142.28
8616.13,8720.08,8271.84,7637.86,7755.49,7051.75,8270.54,9175.7,8852.12,9142.28,10237.3
8720.08,8271.84,7637.86,7755.49,7051.75,8270.54,9175.7,8852.12,9142.28,10237.3,10108.2
8271.84,7637.86,7755.49,7051.75,8270.54,9175.7,8852.12,9142.28,10237.3,10108.2,11306.8
7637.86,7755.49,7051.75,8270.54,9175.7,8852.12,9142.28,10237.3,10108.2,11306.8,11755.5
7755.49,7051.75,8270.54,9175.7,8852.12,9142.28,10237.3,10108.2,11306.8,11755.5,11475.3
7051.75,8270.54,9175.7,8852.12,9142.28,10237.3,10108.2,11306.8,11755.5,11475.3,11174.9
8270.54,9175.7,8852.12,9142.28,10237.3,10108.2,11306.8,11755.5,11475.3,11174.9,11256
9175.7,8852.12,9142.28,10237.3,10108.2,11306.8,11755.5,11475.3,11174.9,11256,11421.7
8852.12,9142.28,10237.3,10108.2,11306.8,11755.5,11475.3,11174.9,11256,11421.7,10903.4
9142.28,10237.3,10108.2,11306.8,11755.5,11475.3,11174.9,11256,11421.7,10903.4,10944.5
10237.3,10108.2,11306.8,11755.5,11475.3,11174.9,11256,11421.7,10903.4,10944.5,11633.1
10108.2,11306.8,11755.5,11475.3,11174.9,11256,11421.7,10903.4,10944.5,11633.1,12889.2
11306.8,11755.5,11475.3,11174.9,11256,11421.7,10903.4,10944.5,11633.1,12889.2,11656.2
11755.5,11475.3,11174.9,11256,11421.7,10903.4,10944.5,11633.1,12889.2,11656.2,11429.8
11475.3,11174.9,11256,11421.7,10903.4,10944.5,11633.1,12889.2,11656.2,11429.8,11198.8
11174.9,11256,11421.7,10903.4,10944.5,11633.1,12889.2,11656.2,11429.8,11198.8,11431.1
11256,11421.7,10903.4,10944.5,11633.1,12889.2,11656.2,11429.8,11198.8,11431.1,13836.1
11421.7,10903.4,10944.5,11633.1,12889.2,11656.2,11429.8,11198.8,11431.1,13836.1,13767.3
10903.4,10944.5,11633.1,12889.2,11656.2,11429.8,11198.8,11431.1,13836.1,13767.3,14370.8
10944.5,11633.1,12889.2,11656.2,11429.8,11198.8,11431.1,13836.1,13767.3,14370.8,13952.4
11633.1,12889.2,11656.2,11429.8,11198.8,11431.1,13836.1,13767.3,14370.8,13952.4,13453.9
12889.2,11656.2,11429.8,11198.8,11431.1,13836.1,13767.3,14370.8,13952.4,13453.9,14968.2
11656.2,11429.8,11198.8,11431.1,13836.1,13767.3,14370.8,13952.4,13453.9,14968.2,14588.5
11429.8,11198.8,11431.1,13836.1,13767.3,14370.8,13952.4,13453.9,14968.2,14588.5,15123.7
11198.8,11431.1,13836.1,13767.3,14370.8,13952.4,13453.9,14968.2,14588.5,15123.7,16476.2
11431.1,13836.1,13767.3,14370.8,13952.4,13453.9,14968.2,14588.5,15123.7,16476.2,17527.3
13836.1,13767.3,14370.8,13952.4,13453.9,14968.2,14588.5,15123.7,16476.2,17527.3,17462.1
13767.3,14370.8,13952.4,13453.9,14968.2,14588.5,15123.7,16476.2,17527.3,17462.1,15477.2
14370.8,13952.4,13453.9,14968.2,14588.5,15123.7,16476.2,17527.3,17462.1,15477.2,15270.7
13952.4,13453.9,14968.2,14588.5,15123.7,16476.2,17527.3,17462.1,15477.2,15270.7,14978.2
13453.9,14968.2,14588.5,15123.7,16476.2,17527.3,17462.1,15477.2,15270.7,14978.2,13625
14968.2,14588.5,15123.7,16476.2,17527.3,17462.1,15477.2,15270.7,14978.2,13625,14112.2
14588.5,15123.7,16476.2,17527.3,17462.1,15477.2,15270.7,14978.2,13625,14112.2,12897.7
15123.7,16476.2,17527.3,17462.1,15477.2,15270.7,14978.2,13625,14112.2,12897.7,14681.9
16476.2,17527.3,17462.1,15477.2,15270.7,14978.2,13625,14112.2,12897.7,14681.9,14695.8
17527.3,17462.1,15477.2,15270.7,14978.2,13625,14112.2,12897.7,14681.9,14695.8,15864.1
17462.1,15477.2,15270.7,14978.2,13625,14112.2,12897.7,14681.9,14695.8,15864.1,16163.5
15477.2,15270.7,14978.2,13625,14112.2,12897.7,14681.9,14695.8,15864.1,16163.5,14036.6
15270.7,14978.2,13625,14112.2,12897.7,14681.9,14695.8,15864.1,16163.5,14036.6,13995.9
14978.2,13625,14112.2,12897.7,14681.9,14695.8,15864.1,16163.5,14036.6,13995.9,14608.2
13625,14112.2,12897.7,14681.9,14695.8,15864.1,16163.5,14036.6,13995.9,14608.2,13948.7
14112.2,12897.7,14681.9,14695.8,15864.1,16163.5,14036.6,13995.9,14608.2,13948.7,15898
12897.7,14681.9,14695.8,15864.1,16163.5,14036.6,13995.9,14608.2,13948.7,15898,16642.4
14681.9,14695.8,15864.1,16163.5,14036.6,13995.9,14608.2,13948.7,15898,16642.4,17760.3
14695.8,15864.1,16163.5,14036.6,13995.9,14608.2,13948.7,15898,16642.4,17760.3,19118.3
15864.1,16163.5,14036.6,13995.9,14608.2,13948.7,15898,16642.4,17760.3,19118.3,19106.4
16163.5,14036.6,13995.9,14608.2,13948.7,15898,16642.4,17760.3,19118.3,19106.4,19475.8
14036.6,13995.9,14608.2,13948.7,15898,16642.4,17760.3,19118.3,19106.4,19475.8,17760.3
13995.9,14608.2,13948.7,15898,16642.4,17760.3,19118.3,19106.4,19475.8,17760.3,16601.3
14608.2,13948.7,15898,16642.4,17760.3,19118.3,19106.4,19475.8,17760.3,16601.3,16384.6
13948.7,15898,16642.4,17760.3,19118.3,19106.4,19475.8,17760.3,16601.3,16384.6,17500
15898,16642.4,17760.3,19118.3,19106.4,19475.8,17760.3,16601.3,16384.6,17500,16919.8
16642.4,17760.3,19118.3,19106.4,19475.8,17760.3,16601.3,16384.6,17500,16919.8,15427.4
17760.3,19118.3,19106.4,19475.8,17760.3,16601.3,16384.6,17500,16919.8,15427.4,15168.4
19118.3,19106.4,19475.8,17760.3,16601.3,16384.6,17500,16919.8,15427.4,15168.4,16523.3
19106.4,19475.8,17760.3,16601.3,16384.6,17500,16919.8,15427.4,15168.4,16523.3,17802.9
19475.8,17760.3,16601.3,16384.6,17500,16919.8,15427.4,15168.4,16523.3,17802.9,14266.1
17760.3,16601.3,16384.6,17500,16919.8,15427.4,15168.4,16523.3,17802.9,14266.1,11923.4
16601.3,16384.6,17500,16919.8,15427.4,15168.4,16523.3,17802.9,14266.1,11923.4,11685.7
16384.6,17500,16919.8,15427.4,15168.4,16523.3,17802.9,14266.1,11923.4,11685.7,11315.4
17500,16919.8,15427.4,15168.4,16523.3,17802.9,14266.1,11923.4,11685.7,11315.4,11082.7
16919.8,15427.4,15168.4,16523.3,17802.9,14266.1,11923.4,11685.7,11315.4,11082.7,10978.3
15427.4,15168.4,16523.3,17802.9,14266.1,11923.4,11685.7,11315.4,11082.7,10978.3,10198.6
15168.4,16523.3,17802.9,14266.1,11923.4,11685.7,11315.4,11082.7,10978.3,10198.6,9906.79
16523.3,17802.9,14266.1,11923.4,11685.7,11315.4,11082.7,10978.3,10198.6,9906.79,10077.4
17802.9,14266.1,11923.4,11685.7,11315.4,11082.7,10978.3,10198.6,9906.79,10077.4,9823.43
14266.1,11923.4,11685.7,11315.4,11082.7,10978.3,10198.6,9906.79,10077.4,9823.43,9352.72
11923.4,11685.7,11315.4,11082.7,10978.3,10198.6,9906.79,10077.4,9823.43,9352.72,8789.04
11685.7,11315.4,11082.7,10978.3,10198.6,9906.79,10077.4,9823.43,9352.72,8789.04,8241.71
11315.4,11082.7,10978.3,10198.6,9906.79,10077.4,9823.43,9352.72,8789.04,8241.71,8074.02
11082.7,10978.3,10198.6,9906.79,10077.4,9823.43,9352.72,8789.04,8241.71,8074.02,8232.38
10978.3,10198.6,9906.79,10077.4,9823.43,9352.72,8789.04,8241.71,8074.02,8232.38,8077.95
10198.6,9906.79,10077.4,9823.43,9352.72,8789.04,8241.71,8074.02,8232.38,8077.95,8205.74
9906.79,10077.4,9823.43,9352.72,8789.04,8241.71,8074.02,8232.38,8077.95,8205.74,8039.07
10077.4,9823.43,9352.72,8789.04,8241.71,8074.02,8232.38,8077.95,8205.74,8039.07,7766.03
9823.43,9352.72,8789.04,8241.71,8074.02,8232.38,8077.95,8205.74,8039.07,7766.03,7697.21
9352.72,8789.04,8241.71,8074.02,8232.38,8077.95,8205.74,8039.07,7766.03,7697.21,7853.57
8789.04,8241.71,8074.02,8232.38,8077.95,8205.74,8039.07,7766.03,7697.21,7853.57,7323.24
8241.71,8074.02,8232.38,8077.95,8205.74,8039.07,7766.03,7697.21,7853.57,7323.24,6634.76
8074.02,8232.38,8077.95,8205.74,8039.07,7766.03,7697.21,7853.57,7323.24,6634.76,6561.48
8232.38,8077.95,8205.74,8039.07,7766.03,7697.21,7853.57,7323.24,6634.76,6561.48,5938.25
8077.95,8205.74,8039.07,7766.03,7697.21,7853.57,7323.24,6634.76,6561.48,5938.25,6295.45
8205.74,8039.07,7766.03,7697.21,7853.57,7323.24,6634.76,6561.48,5938.25,6295.45,6618.61
8039.07,7766.03,7697.21,7853.57,7323.24,6634.76,6561.48,5938.25,6295.45,6618.61,7173.73
7766.03,7697.21,7853.57,7323.24,6634.76,6561.48,5938.25,6295.45,6618.61,7173.73,7446.83
7697.21,7853.57,7323.24,6634.76,6561.48,5938.25,6295.45,6618.61,7173.73,7446.83,7141.38
7853.57,7323.24,6634.76,6561.48,5938.25,6295.45,6618.61,7173.73,7446.83,7141.38,7023.1
7323.24,6634.76,6561.48,5938.25,6295.45,6618.61,7173.73,7446.83,7141.38,7023.1,7403.22
6634.76,6561.48,5938.25,6295.45,6618.61,7173.73,7446.83,7141.38,7023.1,7403.22,7404.52
6561.48,5938.25,6295.45,6618.61,7173.73,7446.83,7141.38,7023.1,7403.22,7404.52,7164.48
5938.25,6295.45,6618.61,7173.73,7446.83,7141.38,7023.1,7403.22,7404.52,7164.48,7087.53
6295.45,6618.61,7173.73,7446.83,7141.38,7023.1,7403.22,7404.52,7164.48,7087.53,6777.77
6618.61,7173.73,7446.83,7141.38,7023.1,7403.22,7404.52,7164.48,7087.53,6777.77,6440.97
7173.73,7446.83,7141.38,7023.1,7403.22,7404.52,7164.48,7087.53,6777.77,6440.97,6132.02
7446.83,7141.38,7023.1,7403.22,7404.52,7164.48,7087.53,6777.77,6440.97,6132.02,6114.85
7141.38,7023.1,7403.22,7404.52,7164.48,7087.53,6777.77,6440.97,6132.02,6114.85,5754.44
7023.1,7403.22,7404.52,7164.48,7087.53,6777.77,6440.97,6132.02,6114.85,5754.44,5787.82
7403.22,7404.52,7164.48,7087.53,6777.77,6440.97,6132.02,6114.85,5754.44,5787.82,5899.74
7404.52,7164.48,7087.53,6777.77,6440.97,6132.02,6114.85,5754.44,5787.82,5899.74,5747.95
7164.48,7087.53,6777.77,6440.97,6132.02,6114.85,5754.44,5787.82,5899.74,5747.95,5524.6
7087.53,6777.77,6440.97,6132.02,6114.85,5754.44,5787.82,5899.74,5747.95,5524.6,5935.52
6777.77,6440.97,6132.02,6114.85,5754.44,5787.82,5899.74,5747.95,5524.6,5935.52,6006
6440.97,6132.02,6114.85,5754.44,5787.82,5899.74,5747.95,5524.6,5935.52,6006,6036.66
6132.02,6114.85,5754.44,5787.82,5899.74,5747.95,5524.6,5935.52,6006,6036.66,5996.79
6114.85,5754.44,5787.82,5899.74,5747.95,5524.6,5935.52,6006,6036.66,5996.79,5708.11
5754.44,5787.82,5899.74,5747.95,5524.6,5935.52,6006,6036.66,5996.79,5708.11,5583.74
5787.82,5899.74,5747.95,5524.6,5935.52,6006,6036.66,5996.79,5708.11,5583.74,5603.82
5899.74,5747.95,5524.6,5935.52,6006,6036.66,5996.79,5708.11,5583.74,5603.82,5741.58
5747.95,5524.6,5935.52,6006,6036.66,5996.79,5708.11,5583.74,5603.82,5741.58,5687.57
5524.6,5935.52,6006,6036.66,5996.79,5708.11,5583.74,5603.82,5741.58,5687.57,5835.96
5935.52,6006,6036.66,5996.79,5708.11,5583.74,5603.82,5741.58,5687.57,5835.96,5643.53
6006,6036.66,5996.79,5708.11,5583.74,5603.82,5741.58,5687.57,5835.96,5643.53,5464.16
6036.66,5996.79,5708.11,5583.74,5603.82,5741.58,5687.57,5835.96,5643.53,5464.16,4829.58
5996.79,5708.11,5583.74,5603.82,5741.58,5687.57,5835.96,5643.53,5464.16,4829.58,4789.25
5708.11,5583.74,5603.82,5741.58,5687.57,5835.96,5643.53,5464.16,4829.58,4789.25,4776.21
5583.74,5603.82,5741.58,5687.57,5835.96,5643.53,5464.16,4829.58,4789.25,4776.21,4614.52
5603.82,5741.58,5687.57,5835.96,5643.53,5464.16,4829.58,4789.25,4776.21,4614.52,4429.67
5741.58,5687.57,5835.96,5643.53,5464.16,4829.58,4789.25,4776.21,4614.52,4429.67,4369.35
5687.57,5835.96,5643.53,5464.16,4829.58,4789.25,4776.21,4614.52,4429.67,4369.35,4324.46
5835.96,5643.53,5464.16,4829.58,4789.25,4776.21,4614.52,4429.67,4369.35,4324.46,4229.88
5643.53,5464.16,4829.58,4789.25,4776.21,4614.52,4429.67,4369.35,4324.46,4229.88,4319.37
5464.16,4829.58,4789.25,4776.21,4614.52,4429.67,4369.35,4324.46,4229.88,4319.37,4408.46
4829.58,4789.25,4776.21,4614.52,4429.67,4369.35,4324.46,4229.88,4319.37,4408.46,4395.81
4789.25,4776.21,4614.52,4429.67,4369.35,4324.46,4229.88,4319.37,4408.46,4395.81,4341.05
4776.21,4614.52,4429.67,4369.35,4324.46,4229.88,4319.37,4408.46,4395.81,4341.05,4166.11
4614.52,4429.67,4369.35,4324.46,4229.88,4319.37,4408.46,4395.81,4341.05,4166.11,4171.62
4429.67,4369.35,4324.46,4229.88,4319.37,4408.46,4395.81,4341.05,4166.11,4171.62,4197.13
4369.35,4324.46,4229.88,4319.37,4408.46,4395.81,4341.05,4166.11,4171.62,4197.13,3892.94
4324.46,4229.88,4319.37,4408.46,4395.81,4341.05,4166.11,4171.62,4197.13,3892.94,3928.41
4229.88,4319.37,4408.46,4395.81,4341.05,4166.11,4171.62,4197.13,3892.94,3928.41,3681.58
4319.37,4408.46,4395.81,4341.05,4166.11,4171.62,4197.13,3892.94,3928.41,3681.58,3796.15
4408.46,4395.81,4341.05,4166.11,4171.62,4197.13,3892.94,3928.41,3681.58,3796.15,3629.92
4395.81,4341.05,4166.11,4171.62,4197.13,3892.94,3928.41,3681.58,3796.15,3629.92,3628.02
4341.05,4166.11,4171.62,4197.13,3892.94,3928.41,3681.58,3796.15,3629.92,3628.02,3901.47
4166.11,4171.62,4197.13,3892.94,3928.41,3681.58,3796.15,3629.92,3628.02,3901.47,3916.36
4171.62,4197.13,3892.94,3928.41,3681.58,3796.15,3629.92,3628.02,3901.47,3916.36,4073.79
4197.13,3892.94,3928.41,3681.58,3796.15,3629.92,3628.02,3901.47,3916.36,4073.79,3591.09
3892.94,3928.41,3681.58,3796.15,3629.92,3628.02,3901.47,3916.36,4073.79,3591.09,3606.28
3928.41,3681.58,3796.15,3629.92,3628.02,3901.47,3916.36,4073.79,3591.09,3606.28,3637.75
3681.58,3796.15,3629.92,3628.02,3901.47,3916.36,4073.79,3591.09,3606.28,3637.75,3166.3
3796.15,3629.92,3628.02,3901.47,3916.36,4073.79,3591.09,3606.28,3637.75,3166.3,3875.37
3629.92,3628.02,3901.47,3916.36,4073.79,3591.09,3606.28,3637.75,3166.3,3875.37,4131.98
3628.02,3901.47,3916.36,4073.79,3591.09,3606.28,3637.75,3166.3,3875.37,4131.98,4168.88
3901.47,3916.36,4073.79,3591.09,3606.28,3637.75,3166.3,3875.37,4131.98,4168.88,4122.47
3916.36,4073.79,3591.09,3606.28,3637.75,3166.3,3875.37,4131.98,4168.88,4122.47,4229.34
4073.79,3591.09,3606.28,3637.75,3166.3,3875.37,4131.98,4168.88,4122.47,4229.34,4229.81
3591.09,3606.28,3637.75,3166.3,3875.37,4131.98,4168.88,4122.47,4229.34,4229.81,4605.16
3606.28,3637.75,3166.3,3875.37,4131.98,4168.88,4122.47,4229.34,4229.81,4605.16,4589.14
3637.75,3166.3,3875.37,4131.98,4168.88,4122.47,4229.34,4229.81,4605.16,4589.14,4376.59
3166.3,3875.37,4131.98,4168.88,4122.47,4229.34,4229.81,4605.16,4589.14,4376.59,4228.29
3875.37,4131.98,4168.88,4122.47,4229.34,4229.81,4605.16,4589.14,4376.59,4228.29,4591.63
4131.98,4168.88,4122.47,4229.34,4229.81,4605.16,4589.14,4376.59,4228.29,4591.63,4585.27
4168.88,4122.47,4229.34,4229.81,4605.16,4589.14,4376.59,4228.29,4591.63,4585.27,4901.42
4122.47,4229.34,4229.81,4605.16,4589.14,4376.59,4228.29,4591.63,4585.27,4901.42,4701.76
4229.34,4229.81,4605.16,4589.14,4376.59,4228.29,4591.63,4585.27,4901.42,4701.76,4555.59
4229.81,4605.16,4589.14,4376.59,4228.29,4591.63,4585.27,4901.42,4701.76,4555.59,4570.36
4605.16,4589.14,4376.59,4228.29,4591.63,4585.27,4901.42,4701.76,4555.59,4570.36,4389.21
4589.14,4376.59,4228.29,4591.63,4585.27,4901.42,4701.76,4555.59,4570.36,4389.21,4384.45
4376.59,4228.29,4591.63,4585.27,4901.42,4701.76,4555.59,4570.36,4389.21,4384.45,4345.1
4228.29,4591.63,4585.27,4901.42,4701.76,4555.59,4570.36,4389.21,4384.45,4345.1,4372.06
4591.63,4585.27,4901.42,4701.76,4555.59,4570.36,4389.21,4384.45,4345.1,4372.06,4332.82
4585.27,4901.42,4701.76,4555.59,4570.36,4389.21,4384.45,4345.1,4372.06,4332.82,4137.6
4901.42,4701.76,4555.59,4570.36,4389.21,4384.45,4345.1,4372.06,4332.82,4137.6,4089.01
4701.76,4555.59,4570.36,4389.21,4384.45,4345.1,4372.06,4332.82,4137.6,4089.01,3998.35
4555.59,4570.36,4389.21,4384.45,4345.1,4372.06,4332.82,4137.6,4089.01,3998.35,4090.48
4570.36,4389.21,4384.45,4345.1,4372.06,4332.82,4137.6,4089.01,3998.35,4090.48,4189.31
4389.21,4384.45,4345.1,4372.06,4332.82,4137.6,4089.01,3998.35,4090.48,4189.31,4137.75
